customerID,NbContacts,LastContactDays,SatisfactionScore,FeedbackText
C3569,2.0,132,2.0,"Billing errors keep happening, I am really tired of this They overcharged me twice and ignored my emails Thank you. They overcharged me twice and ignored my emails Thank you. Outages every week, unacceptable service"
C5125,2.0,122,3.0,Service is okay but could be better Support agent was kind and solved my issue quickly Thank you.
C0854,2.0,120,5.0,Average experience so ar
C4213,3.0,11,1.0,Support agent was kind and solved my issue quickly Happy with the internet speed and supprt!
C2400,3.0,98,,Service is okkay but could be better
C3614,3.0,76,1.0,Sometimes the sppeed drops at night
C5075,1.0,77,,"Honestly, support agent was kind and solved my issue quickly thank you."
C3758,2.0,67,1.0,"Honestly, great sevrice and fair price Helpful chat support, fast resolution"
C3688,2.0,57,4.0,"Outages every wweek, unacceptable service"
C3689,1.0,28,,Someimes the speed drops at night Occasional hiccups but nothing too bad Sometimes the speed drops at night!
C4703,3.0,11,3.0,"Very bad support, no noe answers my calls Billing errors keep happening, I am really tired of this Honestly, internet is slow and unstable almost every evening"
C4412,1.0,81,3.0,Everything works fine for our fmily
C3524,3.0,163,1.0,Email support replies after some dyas!
C5026,3.0,165,1.0,Sometimes the speed drrops at night
C1352,5.0,145,2.0,"Average experience so far The new router works well, stable connection No issues lately, satisfide customer Thank you."
C2647,0.0,179,,Emmail support replies after some days Average experience so far Everything works fine for our family
C2757,2.0,53,3.0,"HONESTLY, VERY BAD SUPPORT, NO ONE ANSWERS MY CALLS LATENCY AND DISCONNECTS MAEK IT IMPOSSIBLE TO WORK HONESTLY, TERRIBLE EXPERIENCE, WORST PROVIDER I USED"
C5220,4.0,35,1.0,Avergae experience so far
C4916,1.0,139,2.0,Everything works fine for our family Thank you. Installation took longer than expected Thank yuo.
C4760,4.0,159,3.0,Price is a bit high compared to thers!
C0672,3.0,81,3.0,Great srvice and fair price Average experience so far
C2908,3.0,29,2.0,Happy with the internet speed and support Service is koay but could be better Sometimes the speed drops at night
C3824,2.0,152,3.0,"Billing errors keep happening, I am really tired of this It works, not amazing, not terrible Honestly, internet is sllow and unstable almost every evening"
C0165,2.0,35,2.0,Good vaule for the money
C5181,1.0,78,4.0,"HHonestly, terrible experience, worst provider i used"
C2725,2.0,102,1.0,"Average experience so far Sometimes the speed rops at night Good service overalll, nothing major to complain about!"
C1774,5.0,116,3.0,"No issues lately, satisfied customer Happy with the internet speed annd support"
C1887,1.0,3,3.0,Latency nad disconnects make it impossible to work
C0805,1.0,58,2.0,"IT WORKS, NOT AMAZINGG, NOT TERRIBLE!"
C2894,1.0,169,3.0,"Terrible experience, worst provider I sed!"
C2039,1.0,124,5.0,"PHHONE LINE IS FINE, INTERNET VARIES THANK YOU."
C4551,2.0,156,1.0,"Helpful chat support, fast resolution Billing is clear and correct each month Everything works fine for our family!!"
C4566,4.0,77,2.0,"Service is okay but could be better Honestly, installation took longer than expected"
C1928,3.0,42,3.0,"Too expensive for poor quality, thinking to cancel Speed never matches what was promised in the contract I have opened several tickets aand nothing was fixed Thank you. Internet is slow and unstable almost veery eveinng!!!"
C1642,3.0,174,4.0,Sometiimes the speed drops at night
C0412,,161,5.0,"GOOD SERVIEC OVERALL, NOTHING MAJOR TO COMPLAIN ABOUT EVERYTHING WORKS FINE FOOR OUR FAMILY"
C3561,0.0,85,2.0,"Outages every week, unacceptable service Outages every wweek, unacceptable service Latency and disconnects make it impossible to work Thannk you."
C4407,3.0,159,2.0,"Hoonestly, good value for the money"
C5076,3.0,114,3.0,SERVICE IS OOKAY BUT COULD BE BETTER
C5364,1.0,42,3.0,"Good service overall, nothing mjor to complain about Billing is clear and correct each month"
C1010,2.0,92,3.0,"Honestlyy, installation took longer than expected"
C3446,3.0,143,2.0,"Good vallue for teh money Thank you. It works, not amazing, not terrible Service is okay but could be better"
C4153,1.0,147,,"Honestly, phone line is fine, internet varies Too expensive for poor quality, thinking to canccel"
C1412,4.0,62,4.0,"Helpful chat support, fat resolution!!!"
C2842,3.0,112,5.0,Average eperience so far!
C1280,4.0,67,1.0,"Honestly, the new router works well, stale connection"
C1450,2.0,49,3.0,Everything works fine for our family Thank yoou.
C2190,,143,3.0,"Honestly, helpful chat support, fast resolution thank you. It works, not amazing, not terrible Thank you. Aevrage experience so far"
C3978,3.0,120,3.0,"HONESTLY, HAPPY WITH THE INTERNET SPEED AND SUPPOORT"
C0344,1.0,104,4.0,Got a minor outage last wek Thank you.
C3866,3.0,75,1.0,"Helpful chat support, fat resolution"
C2289,1.0,91,4.0,"Occasional hiccups ubt nothing too bad Thank you. Helpful chat support, fast resolution"
C3755,4.0,159,3.0,"Honestly, price is a bit high compared to others Good esrvice overall, nothing major to complain about"
C2156,2.0,122,3.0,Great serviec and fair price Thank you.!
C0842,3.0,95,4.0,"Billing errors keep happening, I am really tired of this Terrible experience, worst provider I used"
C0545,4.0,174,1.0,Installation took longer than expected Tank you.
C4502,3.0,92,4.0,"No issues lately, satisfied customer Thank you. No issues lately, satisfied customer Thnak you."
C2994,3.0,86,2.0,Emal support replies afer some days Billing is clear and correct each month
C3793,0.0,151,4.0,"HONESTLY, BILLING ERRORS KEEP HAPPENING, I AM REALLY TIRED OF THIS!!"
C3808,1.0,55,2.0,"It works, not amazing, not terrible Phone lien is fine, internet varies!!"
C0008,2.0,162,4.0,"HONESTLY, OCCASIONAL HICCUPS BUT NOTHING TOO BAD PRICE IS A BIT HIGH COMPARED TO OTHERS"
C0944,1.0,26,3.0,"Occasional hiccups but nothing too bad The new router works wlel, stable connection Thank you."
C5216,1.0,106,1.0,"Occasional hiccups but nothing too bad Honestly, support agent was kind and solvde my issue quickly No issues lately, satisfied customer!!"
C1691,1.0,70,2.0,INTERNET IS SLWO AND UNSTABLE ALMOST EVERY EVENING THANK YOU.!!!
C4620,,23,3.0,"Very bad support, no one answers my calls Outages every week, unacceptable service Very bad support, no one answers my calls Thank you. Latency and disconnects make it impossible to work Thank you. Got a imnor outage lasst week"
C0203,3.0,114,3.0,"Good service overall, nothing major to complain abbout!"
C2011,2.0,103,5.0,"Happy with he internet speed and support Support agent was kind and solved my issue quickly The new router works well, stable connection"
C0630,3.0,10,1.0,"No issues lately, satisfied customer No issues lately, satisfied customer"
C2320,2.0,5,2.0,"Great service and fair prce Helpful chat support, fast resolution"
C4161,1.0,174,5.0,"THEY OVERCHARGED ME TWICE AND IGNORED MY EMAILS PHONE LINE IS FINE, INTERNET VARIES OUTAGES EVERY WEEK, UNACCEPTABLE SERVICE TOO EXPENSIVE FOR POOR QUALITY, THINKING TO CANCEL"
C1627,4.0,133,1.0,"Honestly, helpful chat support, fast resloution"
C2103,3.0,37,4.0,Speed never matches what was promised in the contract Thannk you.
C3132,6.0,50,3.0,Happy with the iternet speed and support!
C3715,1.0,137,,Ocasional hiccups but nothing too bad
C3287,1.0,126,3.0,"Honestly, they overcharged me twice and ignored my emails Speed never mattches what was promised in the contract Thank you. Installation took longer than expected"
C1857,3.0,146,5.0,"HONESTLY, SPEED NEVER MATCHES WHAT WAS PROMISED IN THE CONTRACT"
C4803,1.0,68,4.0,"Good service overall, nothhing major to complain about Thank you."
C1769,2.0,61,3.0,Installatiion took longer than expected Thank you.
C2941,2.0,128,3.0,"Billing errors keep happening, I am really tred of this"
C0820,3.0,137,4.0,"GREEAT SERVICE AND FAIR PRICE PRICE IS A BIT HIGH COMPARED TO OTHERS HONESTLY, SOMETIMES THE SEPED DROPS AT NIGHT"
C1608,3.0,47,4.0,Great service and fair price Thank you. Installation took lnger than expected
C4246,2.0,153,2.0,Service is okay ubt could be better!
C3311,1.0,70,3.0,"Everything works fine for our family Good service overall, nothing major to complain about!!"
C4618,1.0,63,3.0,"Speed never matches what was promised in the contract They overcharged me tiwce and ignored my emails Outages every week, unacceptable service I have opeened several tickets and nothing was fixed"
C2949,1.0,82,2.0,They overcharged me tice and ignored my emails
C0797,1.0,80,4.0,"It works, not amazing, not terrible Average experience so far"
C1839,4.0,18,5.0,"EMAIL SUPPORT REPLIES AFTER SOME DAYS IT WROKS, NOT AMAZING, NOT TERRIBLE PHONE LINE IS FINE, INTERNET VARES"
C2752,0.0,160,5.0,"It wworks, not amazing, not terrible No issues lately, satisfied customer"
C1295,0.0,26,3.0,Service is okay but could be better Great service and fair prie
C0274,4.0,23,4.0,"HONESTLY, GOOD SERVICE OVERALL, NOTHING MAJOR TO COMPLAIN ABUT!!"
C5323,2.0,176,3.0,"The new router works well, staable connection Honestly, good value for the money htank you."
C4135,,53,3.0,"Very bad support, no one answers my calls Billing errors keep happening, I am erally tired of this Thannk you."
C5108,3.0,167,1.0,Everything works fine for our family Everything wworks fine for our family
C1587,2.0,105,3.0,"Terrible experience, worst provider I used It works, not amazing, not terrible"
C3248,4.0,73,4.0,"Good service ooverall, nothing major to complain about"
C0458,0.0,25,3.0,Service is okay but could be better Everything works fine for our family
C0333,1.0,80,3.0,Price is a bti high compared to others Great service and fair price
C0305,0.0,7,1.0,"Helpful chat support, fast resolution Thank yuo.!"
C2349,4.0,24,1.0,"AVEERAGE EXPERIENCE SO FAAR IT WORKS, NOT AMAZING, NOT TERRIBLE INSTALLATION TOOK LONGER THAN EXPECTED"
C5090,2.0,172,3.0,"Servce is okay but could be better Honestly, good seervice overall, nothing major to complain about Happy with the internet speed and support"
C0611,3.0,78,1.0,GREAT SERVICE AND FAIIR PRICE GOT A MINOR OUTAGE LAST WEEK
C4298,3.0,53,,"Honestly, happy with te internet speed and support"
C0708,2.0,122,1.0,"The new router works well, stable connection Goood value for the money Thank you."
C2386,2.0,177,1.0,Occasional hiccups but onthing too bad!!!
C1840,2.0,2,4.0,"Speed never matches what was promised in the contract Very bad support, no one answers my calls Latenncy and disconnects make it impossible to work"
C0938,3.0,48,2.0,Average experience so far Thank you. Support agent waas kind and solved my issue quickly Support agent was kind and solved my isue quickly Everything works fine for our family
C0255,1.0,53,3.0,Email support replies after soe days
C3769,1.0,67,1.0,"Occasional hiccups but nothing too bda It works, not amazing, not terrible"
C1449,3.0,149,2.0,"Honestly, billing is cllear and correct each month Good value for the money Good vlue for the money The enw router works well, stable connection"
C0750,3.0,167,3.0,"Good service oerall, nothing major to complain about"
C0097,1.0,108,2.0,GOOD VALUE FOR THE OMNEY
C3987,2.0,82,3.0,SEVICE IS OKAY BUT COULD BE BETTER!!!
C0149,2.0,88,4.0,"Honestly, good value foor the money"
C1105,6.0,4,2.0,Everyhing works fine for our family Thank you.!!
C1060,0.0,117,2.0,"Good service overall, nothing major to ocmplain about"
C3456,2.0,145,4.0,I HAVE OPENED SEVERAL TICKETS AD NOTHING WAS FIXED
C2805,1.0,111,4.0,Support gent was kind and solved my issue quickly Thank you.
C2863,4.0,110,2.0,"Honestly, great service and fair price Support agent was kind and solved my issue qiuckly"
C3432,0.0,16,2.0,"Honestly, terrible experienc,e worst provider i used"
C5294,3.0,37,5.0,"Honestly, terrible experiencce, worst provider i used"
C3040,3.0,136,4.0,"No issues lately, satisfied customer Thank you. Helpful chat support, fast resolution Thank you."
C4152,5.0,178,2.0,"Average experience so far Billing erros keep happening, I am really tired of this"
C2217,,73,4.0,"Phone lnie is fine, internet varies"
C4918,2.0,99,,"Honestly, no issues latel, satisfied customer thank you. Happy wth the internet speed and support"
C0939,2.0,38,4.0,Occasional hicccups but nothing too bad
C2832,2.0,90,3.0,"Happy with the internet speed and support Service is okay but could be better Honestly, installation took longer than expected"
C2845,3.0,164,2.0,"Email support replies after sme days Got a minor outage last week The new router wroks well, stable connection Email support replies after some days Everything works fine for our family"
C5320,2.0,127,3.0,Great service and fair price Installation toko longer than expected
C2690,2.0,103,5.0,"Internet is slow annd unstable almost every evening Too expensive for poor qualit,y thinking to cancel Thank you.!!!"
C0151,,104,3.0,Everything works fine for our famiy Thank you.
C0830,5.0,158,3.0,"Support agent was kind and solved my issue quickly Thank you. Good value for the money Good service overall, nothing major to complain about No issues lately, satisfied customer Billing is clear and correct each month"
C4773,2.0,59,2.0,"Terrbile experience, worst provider I used"
C1929,,87,3.0,"Honestly, helpful chat support, fast resolution thank you. Email supporrt replies after some days Thank you.!"
C4340,,104,5.0,"Got a minor outage last week The new router works wel, stable connection!!!"
C0935,5.0,152,3.0,"Happy with the internet speed and support Thank you. Support agent was kind and solved my issue quickly Phone line is fine, internet varies"
C4519,,11,4.0,"The new ruoter works well, stable connection"
C3392,3.0,140,3.0,"Great service and fair price Honestly, phone line is fine, internet varies The new router works weell, stable connection"
C5417,2.0,79,5.0,"Sometimes the speed drops at night Sometimes the speed drops at night Thank you. The new router works well, stable connection"
C4222,0.0,62,3.0,"Honestly, good service overall, noting major to complain about"
C1386,3.0,146,2.0,"It works, not amazing, not terrible Service is okay but could be better Thank you. Billing is clear and correct each month"
C1518,,145,4.0,INSTALLATION TOOK LONGER THAN EXPECETD SUPPORT AGENT WAS KIND AND SOLVED MY IISSUE QUICKLY!
C4207,3.0,131,4.0,"Honestly, teh new router works well, stable connection It owrks, not amazing, not terrible Good service overall, nothing major to complain about!!!"
C4643,5.0,64,2.0,"Honestly, installation took longer than expected Helpful caht support, fast resolution Thank you.!!"
C5441,,22,3.0,Average experience so far Installation took longer than expected
C5038,2.0,148,2.0,"PHONE LINE IS FINE, INTERNET VARIES EMAIL SUPPORT REPLIES AFTER SOEM DAAYS SERVICE IS OKAY BUT COULD BE BETER!!!"
C4682,3.0,33,3.0,Avearge experience so far
