customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Region,Age,Churn
C4737,Male,0,No,No,51,South,,No
C4738,Male,0,Yes,No,53,North,45.0,No
C4739,Male,0,No,No,36,South,26.0,No
C4740,Female,0,No,Yes,5,South,28.0,No
C4741,Male,0,,No,25,East,56.0,No
C4742,Female,0,No,Yes,37,North,30.0,No
C4743,Female,1,No,No,19,West,28.0,Yes
C4744,Male,0,Yes,No,35,North,52.0,No
C4745,Female,0,Yes,Yes,34,South,25.0,No
C4746,Male,0,No,No,54,North,24.0,No
C4747,Female,0,No,No,46,South,86.0,Yes
C4748,Female,0,No,No,6,West,87.0,Yes
C4749,Male,0,Yes,Yes,1,East,74.0,No
C4750,Male,0,No,Yes,71,North,52.0,No
C4751,Male,0,Yes,Yes,34,West,28.0,No
C4752,Male,0,Yes,Yes,56,West,55.0,No
C4753,Male,1,Yes,No,26,West,66.0,No
C4754,Female,0,Yes,No,42,West,52.0,No
C4755,Female,1,Yes,No,38,East,46.0,No
C4756,Female,1,Yes,No,26,East,58.0,Yes
C4757,Female,1,No,Yes,59,South,23.0,No
C4758,Female,1,No,,24,North,27.0,No
C4759,Female,0,No,No,21,East,40.0,No
C4760,Female,0,Yes,No,60,West,,No
C4761,Male,0,No,Yes,20,East,29.0,Yes
C4762,Male,0,Yes,No,6,West,72.0,Yes
C4763,Female,0,Yes,Yes,67,South,30.0,No
C4764,Female,0,No,,10,East,24.0,Yes
C4765,Male,1,Yes,Yes,12,East,29.0,Yes
C4766,Male,1,No,No,22,East,78.0,Yes
C4767,Male,0,No,No,62,East,42.0,Yes
C4768,Male,0,No,Yes,61,North,19.0,No
C4769,Female,1,No,No,17,North,,No
C4770,Male,0,No,Yes,10,West,68.0,No
C4771,Female,0,Yes,No,12,North,86.0,No
C4772,Female,0,No,No,40,South,79.0,No
C4773,Female,0,Yes,Yes,23,South,89.0,Yes
C4774,Male,0,No,No,40,South,90.0,No
C4775,Male,1,No,Yes,50,West,56.0,Yes
C4776,Female,0,Yes,No,10,East,28.0,No
C4777,Female,0,No,No,4,West,81.0,No
C4778,Female,0,Yes,Yes,1,South,59.0,No
C4779,Male,0,Yes,No,43,East,27.0,No
C4780,Female,1,No,,5,West,36.0,No
C4781,Male,0,Yes,Yes,34,West,21.0,No
C4782,Female,0,Yes,No,66,West,,No
C4783,Female,0,Yes,Yes,24,East,31.0,No
C4784,Female,0,No,Yes,14,North,27.0,No
C4785,Male,0,Yes,No,41,North,23.0,Yes
C4786,Male,0,,No,42,West,48.0,No
C4787,Female,0,No,No,13,West,48.0,No
C4788,Male,0,Yes,,29,East,65.0,No
C4789,Female,0,Yes,No,65,South,26.0,No
C4790,Male,1,No,No,46,East,43.0,No
C4791,Male,1,No,No,34,South,19.0,Yes
C4792,Male,0,No,Yes,63,South,21.0,No
C4793,Female,0,Yes,No,4,South,23.0,Yes
C4794,Male,0,No,No,28,West,47.0,No
C4795,Male,1,No,No,1,North,72.0,Yes
C4796,Female,0,,No,36,East,45.0,No
C4797,Female,0,Yes,Yes,13,South,78.0,No
C4798,Female,0,No,Yes,5,East,72.0,Yes
C4799,Female,1,No,,14,East,53.0,No
C4800,Male,0,No,No,32,West,,No
C4801,Male,0,No,Yes,50,North,46.0,No
C4802,Male,0,No,Yes,27,North,29.0,No
C4803,Male,0,No,No,35,West,39.0,No
C4804,Male,0,Yes,No,3,South,76.0,No
C4805,Female,1,Yes,No,4,North,56.0,No
C4806,Male,1,No,No,7,East,19.0,No
C4807,Male,0,No,No,3,East,31.0,No
C4808,Male,1,No,,59,North,27.0,Yes
C4809,Female,0,No,No,1,South,65.0,No
C4810,Female,0,No,No,28,West,81.0,No
C4811,Male,0,,No,59,East,20.0,No
C4812,Female,1,No,No,53,North,89.0,No
C4813,Female,0,,No,10,South,77.0,No
C4814,Female,0,Yes,No,71,East,85.0,No
C4815,Female,1,Yes,No,3,North,38.0,Yes
C4816,Female,0,No,No,7,West,36.0,No
C4817,Female,0,No,No,9,East,,No
C4818,Female,0,Yes,Yes,69,South,75.0,No
C4819,Male,0,Yes,No,13,West,59.0,Yes
C4820,Male,1,No,Yes,40,South,27.0,No
C4821,Female,0,No,Yes,62,North,40.0,No
C4822,Male,0,No,Yes,62,East,29.0,No
C4823,Male,0,No,No,10,East,26.0,Yes
C4824,Female,0,No,No,11,South,46.0,No
C4825,Male,0,,No,62,South,37.0,No
C4826,Female,0,Yes,,56,South,82.0,No
C4827,Female,1,Yes,Yes,49,South,20.0,No
C4828,Female,0,,,16,East,25.0,No
C4829,Male,0,,Yes,9,East,56.0,Yes
C4830,Male,0,No,No,33,South,81.0,Yes
C4831,Male,0,Yes,No,35,South,48.0,No
C4832,Male,0,Yes,No,39,South,89.0,Yes
C4833,Female,0,Yes,No,25,South,39.0,No
C4834,Female,1,Yes,Yes,56,North,22.0,No
C4835,Male,0,Yes,No,48,South,75.0,No
C4836,Female,0,No,No,10,South,90.0,Yes
C4837,Female,0,Yes,No,41,East,80.0,No
C4838,Male,1,No,Yes,59,West,78.0,No
C4839,Female,0,Yes,No,28,South,69.0,No
C4840,Male,0,No,No,41,West,50.0,No
C4841,Female,0,No,Yes,66,West,39.0,No
C4842,Male,0,No,No,51,West,68.0,No
C4843,Female,0,Yes,Yes,62,West,28.0,No
C4844,Female,1,Yes,No,30,East,75.0,Yes
C4845,Male,0,No,No,40,East,67.0,No
C4846,Male,0,Yes,No,40,North,87.0,No
C4847,Male,0,No,,69,East,34.0,No
C4848,Male,0,Yes,No,62,East,63.0,No
C4849,Female,0,No,No,15,East,61.0,No
C4850,Female,0,Yes,,3,East,,No
C4851,Male,0,No,Yes,24,South,22.0,No
C4852,Female,0,No,No,41,East,56.0,Yes
C4853,Male,0,Yes,No,63,South,75.0,No
C4854,Male,0,Yes,No,48,East,26.0,No
C4855,Female,1,Yes,No,61,West,40.0,No
C4856,Female,0,No,No,48,West,64.0,No
C4857,Male,0,Yes,No,47,West,53.0,No
C4858,Male,1,Yes,No,56,North,48.0,Yes
C4859,Male,0,,No,8,West,40.0,No
C4860,Female,1,Yes,No,18,South,73.0,Yes
C4861,Female,1,Yes,No,23,West,88.0,Yes
C4862,Female,1,Yes,Yes,69,North,63.0,No
C4863,Female,0,No,Yes,65,South,75.0,No
C4864,Male,0,No,No,46,East,53.0,Yes
C4865,Male,0,Yes,Yes,66,East,,No
C4866,Male,0,No,,69,South,77.0,No
C4867,Male,0,Yes,No,22,East,31.0,No
C4868,Male,0,Yes,Yes,65,East,42.0,No
C4869,Male,0,No,No,12,South,88.0,No
C4870,Female,0,Yes,No,19,East,,No
C4871,Female,1,No,No,22,North,63.0,No
C4872,Male,1,No,Yes,55,East,30.0,No
C4873,Male,1,No,Yes,62,North,79.0,No
C4874,Female,0,Yes,No,51,East,36.0,Yes
C4875,Female,1,Yes,Yes,48,South,29.0,No
C4876,Female,0,No,No,17,South,,No
C4877,Female,0,Yes,No,13,East,50.0,Yes
C4878,Male,0,No,Yes,28,East,54.0,No
C4879,Male,1,Yes,,67,West,23.0,No
C4880,Male,1,Yes,No,5,West,60.0,Yes
C4881,Male,0,Yes,Yes,60,East,67.0,No
C4882,Male,0,No,Yes,15,South,63.0,Yes
C4883,Female,0,No,Yes,44,South,90.0,Yes
C4884,Male,0,Yes,Yes,46,North,45.0,No
C4885,Female,1,No,No,29,South,84.0,No
C4886,Male,1,Yes,Yes,68,West,28.0,Yes
C4887,Male,0,Yes,No,49,South,37.0,Yes
C4888,Male,0,No,No,43,South,47.0,No
C4889,Male,0,No,No,68,South,53.0,No
C4890,Male,0,Yes,Yes,20,South,85.0,No
C4891,Female,0,Yes,No,18,North,53.0,Yes
C4892,Female,0,No,Yes,64,East,75.0,No
C4893,Female,0,No,No,49,South,45.0,No
C4894,Male,0,No,No,42,East,56.0,No
C4895,Male,0,Yes,No,12,East,83.0,Yes
C4896,Female,0,No,No,36,West,60.0,No
C4897,Male,0,Yes,No,8,West,22.0,No
C4898,Male,0,No,No,28,West,30.0,No
C4899,Female,0,Yes,No,60,South,26.0,Yes
C4900,Male,1,Yes,No,49,South,74.0,No
C4901,Female,1,Yes,No,38,West,44.0,No
C4902,Male,1,No,No,58,North,78.0,No
C4903,Female,1,No,No,5,North,67.0,No
C4904,Male,0,Yes,No,46,South,,No
C4905,Male,0,No,No,2,East,82.0,No
C4906,Female,0,No,No,25,North,62.0,No
C4907,Male,1,Yes,Yes,1,East,51.0,No
C4908,Male,1,No,Yes,69,East,90.0,No
C4909,Female,0,No,No,40,South,25.0,No
C4910,Male,0,Yes,No,68,South,65.0,No
C4911,Female,0,Yes,No,69,East,,Yes
C4912,Male,0,Yes,No,69,North,83.0,No
C4913,Male,0,Yes,No,16,North,28.0,No
C4914,Male,0,,No,54,South,69.0,No
C4915,Male,0,No,Yes,63,East,53.0,No
C4916,Female,0,No,No,18,East,48.0,No
C4917,Male,0,Yes,Yes,17,South,41.0,Yes
C4918,Female,0,No,No,4,East,38.0,No
C4919,Male,1,No,Yes,9,East,47.0,No
C4920,Male,0,No,No,31,South,89.0,No
C4921,Male,0,Yes,No,5,North,81.0,Yes
C4922,Male,0,No,Yes,16,West,56.0,No
C4923,Female,0,No,No,42,East,18.0,No
C4924,Female,0,No,No,41,East,59.0,Yes
C4925,Female,0,Yes,Yes,30,South,22.0,Yes
C4926,Female,0,Yes,No,26,West,29.0,No
C4927,Male,1,No,No,49,East,46.0,No
C4928,Female,0,,Yes,31,North,20.0,No
C4929,Female,1,No,Yes,50,West,78.0,No
C4930,Male,0,No,Yes,15,South,68.0,Yes
C4931,Male,0,Yes,No,52,North,53.0,No
C4932,Male,0,No,Yes,38,North,19.0,No
C4933,Male,0,Yes,Yes,38,East,46.0,No
C4934,Female,0,Yes,Yes,60,East,58.0,No
C4935,Female,1,No,No,20,East,46.0,No
C4936,Male,0,No,No,44,West,81.0,No
C4937,Male,0,Yes,No,63,South,75.0,No
C4938,Male,0,No,No,50,East,,No
C4939,Female,0,Yes,,22,East,28.0,Yes
C4940,Female,1,,Yes,72,West,24.0,No
C4941,Male,1,Yes,No,54,South,78.0,No
C4942,Male,0,Yes,No,9,West,83.0,Yes
C4943,Female,1,No,No,15,North,70.0,No
C4944,Male,0,No,No,48,West,,No
C4945,Male,0,No,No,20,East,44.0,Yes
C4946,Female,0,No,Yes,35,West,24.0,Yes
C4947,Male,1,Yes,Yes,67,North,82.0,No
C4948,Female,0,Yes,No,60,North,75.0,No
C4949,Male,0,No,No,34,North,42.0,No
C4950,Male,0,No,Yes,54,East,65.0,No
C4951,Female,0,No,No,12,East,21.0,No
C4952,Female,0,Yes,No,19,West,,No
C4953,Male,0,Yes,Yes,26,South,85.0,No
C4954,Female,0,Yes,No,23,North,77.0,No
C4955,Male,0,Yes,Yes,33,North,21.0,No
C4956,Male,0,Yes,No,57,North,25.0,No
C4957,Female,0,No,No,30,West,33.0,Yes
C4958,Male,0,Yes,Yes,23,West,36.0,Yes
C4959,Male,0,No,No,36,West,18.0,No
C4960,Female,1,No,No,43,South,51.0,No
C4961,Female,0,Yes,Yes,66,North,62.0,No
C4962,Male,0,No,No,53,North,80.0,No
C4963,Female,0,Yes,Yes,60,East,23.0,No
C4964,Female,1,No,No,37,West,53.0,No
C4965,Female,1,No,Yes,61,North,83.0,No
C4966,Female,0,,,53,North,25.0,No
C4967,Male,0,No,Yes,12,East,84.0,Yes
C4968,Male,0,Yes,Yes,35,East,44.0,No
C4969,Male,0,No,,67,South,51.0,Yes
C4970,Female,0,No,No,38,West,45.0,No
C4971,Female,0,No,No,24,North,48.0,No
C4972,Female,0,No,No,40,West,34.0,No
C4973,Female,0,No,No,65,North,,No
C4974,Female,0,No,Yes,57,North,26.0,No
C4975,Female,0,,Yes,72,South,74.0,No
C4976,Female,0,Yes,No,45,North,62.0,No
C4977,Male,0,No,No,72,East,23.0,No
C4978,Male,0,No,No,13,East,31.0,Yes
C4979,Female,0,No,Yes,6,South,48.0,No
C4980,Female,0,Yes,No,71,East,71.0,No
C4981,Female,0,Yes,Yes,47,South,28.0,No
C4982,Male,0,No,No,44,North,86.0,No
C4983,Male,0,No,No,32,West,19.0,No
C4984,Female,0,No,Yes,3,West,34.0,No
C4985,Female,0,Yes,No,54,North,53.0,No
C4986,Male,0,Yes,No,38,South,,No
C4987,Male,0,Yes,Yes,4,East,80.0,Yes
C4988,Male,0,Yes,No,17,North,60.0,No
C4989,Male,0,No,No,37,East,,Yes
C4990,Female,0,Yes,Yes,36,East,46.0,No
C4991,Male,0,Yes,No,58,North,40.0,No
C4992,Male,1,,Yes,41,North,76.0,No
C4993,Female,0,Yes,No,8,West,66.0,No
C4994,Male,0,No,No,67,South,,No
C4995,Male,0,Yes,No,30,North,45.0,No
C4996,Male,0,Yes,Yes,52,East,88.0,No
C4997,Female,0,No,Yes,25,East,89.0,No
C4998,Male,0,Yes,No,52,South,42.0,No
C4999,Female,1,No,Yes,59,West,,No
C5000,Female,0,Yes,No,30,East,90.0,No
C5001,Male,0,No,Yes,67,South,51.0,Yes
C5002,Male,1,Yes,No,4,South,,No
C5003,Male,0,Yes,No,57,East,84.0,No
C5004,Male,0,No,No,63,North,67.0,No
C5005,Female,0,Yes,Yes,32,South,65.0,No
C5006,Male,0,No,No,51,East,89.0,No
C5007,Male,0,Yes,Yes,63,East,87.0,No
C5008,Male,0,No,No,1,East,74.0,No
C5009,Female,0,No,Yes,19,East,42.0,No
C5010,Male,0,Yes,No,35,North,83.0,No
C5011,Male,1,Yes,No,63,South,33.0,No
C5012,Female,0,No,No,26,East,75.0,No
C5013,Female,0,,No,13,West,58.0,Yes
C5014,Male,0,Yes,,23,East,68.0,No
C5015,Male,0,No,No,35,South,38.0,No
C5016,Male,1,Yes,Yes,12,West,73.0,Yes
C5017,Male,0,Yes,No,9,North,64.0,Yes
C5018,Male,0,No,No,67,North,60.0,Yes
C5019,Female,0,No,No,44,South,48.0,No
C5020,Female,1,No,Yes,61,North,32.0,No
C5021,Male,0,Yes,Yes,21,East,65.0,No
C5022,Male,0,Yes,No,7,North,79.0,No
C5023,Female,0,No,,11,North,87.0,No
C5024,Male,1,Yes,Yes,45,South,20.0,No
C5025,Male,0,Yes,Yes,32,East,55.0,No
C5026,Male,0,,Yes,36,West,75.0,No
C5027,Male,0,No,No,37,West,84.0,No
C5028,Male,0,Yes,No,41,North,62.0,No
C5029,Female,0,Yes,Yes,49,East,61.0,No
C5030,Male,1,No,Yes,15,North,,Yes
C5031,Male,1,No,No,13,South,83.0,No
C5032,Male,1,Yes,Yes,53,West,88.0,Yes
C5033,Female,0,No,No,33,South,78.0,No
C5034,Female,0,Yes,No,72,North,34.0,No
C5035,Female,1,Yes,No,32,South,88.0,Yes
C5036,Female,0,No,No,48,North,53.0,No
C5037,Male,0,Yes,No,68,South,85.0,No
C5038,Female,0,,Yes,57,South,38.0,No
C5039,Male,1,No,No,62,South,63.0,No
C5040,Male,0,No,Yes,2,West,63.0,No
C5041,Female,1,No,No,16,East,33.0,Yes
C5042,Female,0,Yes,,8,West,39.0,Yes
C5043,Female,0,Yes,No,19,West,23.0,No
C5044,Female,0,Yes,Yes,32,East,,No
C5045,Female,0,,Yes,67,South,62.0,No
C5046,Male,0,Yes,No,32,North,,Yes
C5047,Female,1,No,No,25,East,45.0,No
C5048,Female,0,Yes,No,53,South,34.0,No
C5049,Female,0,Yes,Yes,25,North,53.0,No
C5050,Male,0,No,Yes,33,South,29.0,No
C5051,Female,0,Yes,,31,East,67.0,No
C5052,Male,0,No,Yes,36,West,76.0,No
C5053,Female,0,Yes,No,49,South,29.0,No
C5054,Female,1,No,No,44,East,79.0,No
C5055,Male,0,No,No,48,West,57.0,Yes
C5056,Female,0,No,No,30,South,19.0,No
C5057,Male,0,Yes,,13,North,42.0,No
C5058,Male,0,No,No,43,South,48.0,No
C5059,Male,1,,Yes,16,West,64.0,No
C5060,Female,0,Yes,Yes,26,North,77.0,No
C5061,Female,1,Yes,No,47,South,90.0,No
C5062,Female,0,Yes,Yes,37,South,58.0,No
C5063,Male,0,Yes,Yes,3,West,67.0,Yes
C5064,Female,1,Yes,No,26,West,40.0,No
C5065,Male,0,Yes,No,15,South,29.0,No
C5066,Female,0,No,No,66,West,,No
C5067,Male,0,,No,28,North,,No
C5068,Male,0,No,Yes,38,North,73.0,No
C5069,Male,0,No,No,44,West,33.0,No
C5070,Female,0,Yes,Yes,53,East,75.0,No
C5071,Male,0,No,No,4,North,89.0,Yes
C5072,Male,0,No,No,72,South,68.0,No
C5073,Male,1,Yes,No,44,West,23.0,Yes
C5074,Male,0,Yes,No,46,West,19.0,No
C5075,Male,0,No,No,26,West,79.0,No
C5076,Male,1,No,No,13,East,59.0,No
C5077,Female,0,No,Yes,69,West,60.0,Yes
C5078,Female,0,Yes,No,44,East,69.0,No
C5079,Male,0,No,No,53,East,75.0,No
C5080,Female,0,Yes,No,51,West,37.0,No
C5081,Female,0,Yes,No,13,South,73.0,No
C5082,Male,0,Yes,No,41,North,84.0,No
C5083,Male,0,Yes,,11,South,76.0,No
C5084,Male,0,,Yes,37,East,65.0,No
C5085,Female,0,No,No,60,North,52.0,No
C5086,Male,0,No,No,32,North,25.0,No
C5087,Female,0,Yes,Yes,45,South,49.0,No
C5088,Male,1,No,No,18,North,62.0,Yes
C5089,Female,0,No,No,20,East,84.0,No
C5090,Male,0,Yes,No,44,South,,No
C5091,Male,0,No,Yes,36,North,20.0,No
C5092,Female,1,No,No,69,East,74.0,No
C5093,Female,1,No,No,37,West,82.0,No
C5094,Female,0,Yes,No,33,North,37.0,No
C5095,Female,0,No,Yes,19,North,88.0,No
C5096,Female,0,No,Yes,51,West,58.0,No
C5097,Female,0,Yes,Yes,32,South,18.0,No
C5098,Male,0,No,No,22,West,21.0,Yes
C5099,Female,0,Yes,Yes,1,South,88.0,Yes
C5100,Male,0,No,No,54,North,,No
C5101,Male,0,No,Yes,20,North,46.0,Yes
C5102,Female,0,No,Yes,58,North,32.0,No
C5103,Male,0,No,Yes,35,West,36.0,No
C5104,Female,1,Yes,No,70,West,75.0,No
C5105,Female,1,Yes,No,70,West,70.0,Yes
C5106,Male,0,No,No,61,West,63.0,No
C5107,Male,0,Yes,No,63,West,35.0,No
C5108,Female,0,Yes,Yes,61,East,20.0,No
C5109,Female,0,Yes,No,57,West,87.0,No
C5110,Male,0,Yes,,3,North,39.0,No
C5111,Male,0,No,No,45,South,72.0,No
C5112,Male,1,No,Yes,15,East,81.0,No
C5113,Male,0,Yes,No,17,West,58.0,No
C5114,Female,1,Yes,Yes,15,East,25.0,No
C5115,Female,0,Yes,Yes,5,West,82.0,No
C5116,Female,1,Yes,Yes,46,South,20.0,No
C5117,Female,0,Yes,Yes,11,East,46.0,No
C5118,Male,0,Yes,No,64,West,87.0,No
C5119,Male,0,No,No,14,North,35.0,No
C5120,Female,1,No,No,39,West,,No
C5121,Female,0,Yes,Yes,67,East,18.0,No
C5122,Female,0,No,Yes,55,East,39.0,No
C5123,Female,0,No,No,42,West,40.0,No
C5124,Female,0,Yes,No,5,South,25.0,Yes
C5125,Female,0,Yes,Yes,52,South,,No
C5126,Female,1,No,No,22,East,,No
C5127,Female,0,Yes,Yes,44,North,79.0,No
C5128,Female,0,No,No,59,South,36.0,No
C5129,Male,0,No,Yes,25,South,76.0,No
C5130,Female,0,Yes,Yes,21,West,36.0,No
C5131,Male,0,No,Yes,64,North,39.0,No
C5132,Male,0,No,Yes,68,South,85.0,No
C5133,Female,0,Yes,Yes,47,West,22.0,No
C5134,Female,0,Yes,No,35,West,22.0,No
C5135,Male,1,No,Yes,7,East,42.0,Yes
C5136,Male,0,No,Yes,56,East,41.0,No
C5137,Female,0,No,Yes,52,South,18.0,No
C5138,Male,0,No,No,46,South,45.0,No
C5139,Female,0,Yes,No,9,North,,No
C5140,Female,0,Yes,No,58,West,77.0,No
C5141,Female,0,Yes,No,23,South,36.0,No
C5142,Male,1,Yes,Yes,3,East,31.0,No
C5143,Male,0,No,Yes,61,South,87.0,No
C5144,Female,0,No,No,9,South,25.0,No
C5145,Male,0,No,No,53,East,54.0,No
C5146,Male,0,No,No,68,West,89.0,No
C5147,Male,0,Yes,No,49,North,27.0,No
C5148,Male,0,Yes,No,70,South,84.0,No
C5149,Male,0,Yes,No,48,North,30.0,No
C5150,Male,0,No,Yes,7,North,,No
C5151,Male,0,Yes,Yes,31,East,81.0,No
C5152,Female,0,No,No,56,North,47.0,No
C5153,Male,0,No,Yes,61,North,21.0,No
C5154,Male,0,Yes,,5,West,62.0,No
C5155,Male,1,Yes,No,30,East,23.0,No
C5156,Male,0,No,No,22,North,33.0,Yes
C5157,Male,0,Yes,Yes,17,North,39.0,Yes
C5158,Male,1,No,No,10,North,38.0,No
C5159,Male,0,No,No,71,South,82.0,No
C5160,Male,0,Yes,,68,East,47.0,No
C5161,Female,0,Yes,Yes,42,East,,No
C5162,Male,0,Yes,Yes,27,North,81.0,No
C5163,Male,1,No,No,7,East,,Yes
C5164,Male,1,Yes,Yes,23,South,43.0,No
C5165,Male,0,No,No,8,South,37.0,No
C5166,Female,0,No,No,8,West,,Yes
C5167,Female,0,No,Yes,5,South,23.0,Yes
C5168,Female,0,Yes,,71,North,60.0,No
C5169,Female,0,No,Yes,2,West,66.0,Yes
C5170,Female,0,,No,51,North,26.0,No
C5171,Female,0,No,,66,South,54.0,Yes
C5172,Female,0,No,Yes,12,East,33.0,No
C5173,Female,0,,,47,East,21.0,No
C5174,Female,0,No,No,55,West,49.0,No
C5175,Female,0,Yes,Yes,26,North,34.0,No
C5176,Female,0,No,Yes,45,South,58.0,No
C5177,Female,0,Yes,No,62,North,62.0,No
C5178,Female,0,No,Yes,70,East,33.0,Yes
C5179,Female,0,No,,2,South,37.0,Yes
C5180,Female,0,Yes,No,26,East,59.0,No
C5181,Female,0,No,No,14,North,27.0,Yes
C5182,Male,0,No,Yes,57,North,,Yes
C5183,Female,0,Yes,Yes,32,South,77.0,No
C5184,Male,0,No,,62,West,65.0,No
C5185,Female,0,Yes,No,30,West,,No
C5186,Female,0,No,Yes,13,West,50.0,Yes
C5187,Male,0,No,No,40,South,42.0,Yes
C5188,Female,0,No,No,31,North,67.0,No
C5189,Male,1,No,Yes,37,South,87.0,Yes
C5190,Male,0,No,No,45,East,72.0,Yes
C5191,Male,0,Yes,Yes,59,North,85.0,No
C5192,Female,0,Yes,No,28,South,21.0,Yes
C5193,Female,0,No,,61,North,45.0,No
C5194,Female,0,No,,19,South,46.0,Yes
C5195,Male,0,No,No,43,North,65.0,No
C5196,Male,0,No,No,59,North,89.0,Yes
C5197,Female,0,No,No,16,South,,No
C5198,Female,0,Yes,Yes,69,South,60.0,No
C5199,Female,0,No,,44,East,26.0,No
C5200,Female,1,Yes,,66,East,57.0,No
C5201,Female,0,Yes,Yes,10,North,63.0,No
C5202,Male,0,No,Yes,47,West,75.0,No
C5203,Male,0,No,No,19,North,73.0,No
C5204,Male,0,Yes,No,51,South,29.0,No
C5205,Female,1,No,Yes,13,East,42.0,Yes
C5206,Male,1,No,No,63,West,33.0,No
C5207,Male,0,No,No,16,East,68.0,No
C5208,Male,0,No,Yes,53,North,89.0,No
C5209,Male,0,Yes,Yes,35,East,70.0,No
C5210,Male,0,,No,59,South,69.0,No
C5211,Female,0,No,No,39,South,84.0,Yes
C5212,Male,1,No,No,67,North,41.0,No
C5213,Female,1,No,Yes,61,East,31.0,No
C5214,Female,1,Yes,No,50,North,39.0,No
C5215,Female,0,Yes,No,53,East,48.0,No
C5216,Female,0,,No,46,East,75.0,No
C5217,Female,0,No,Yes,52,North,86.0,Yes
C5218,Male,0,No,No,29,West,36.0,No
C5219,Male,0,Yes,Yes,5,East,70.0,No
C5220,Female,0,Yes,Yes,67,South,19.0,No
C5221,Female,0,Yes,Yes,40,North,70.0,No
C5222,Female,1,No,Yes,72,East,84.0,No
C5223,Male,1,Yes,No,2,South,64.0,Yes
C5224,Female,1,No,Yes,68,West,70.0,No
C5225,Male,1,Yes,No,62,North,74.0,No
C5226,Female,0,No,No,58,North,42.0,No
C5227,Male,0,Yes,No,69,West,52.0,No
C5228,Female,0,,No,58,West,46.0,No
C5229,Male,0,No,No,35,North,34.0,Yes
C5230,Female,1,No,No,14,East,66.0,No
C5231,Male,1,Yes,No,15,North,,Yes
C5232,Male,0,No,No,6,East,90.0,No
C5233,Male,0,Yes,No,16,West,20.0,No
C5234,Male,0,Yes,No,46,North,39.0,No
C5235,Male,0,Yes,No,63,North,31.0,No
C5236,Male,1,Yes,No,12,North,20.0,No
C5237,Male,0,No,Yes,41,North,55.0,Yes
C5238,Female,0,Yes,Yes,19,North,38.0,Yes
C5239,Female,0,No,,2,West,68.0,No
C5240,Female,0,Yes,Yes,20,South,41.0,No
C5241,Female,0,No,No,9,South,62.0,No
C5242,Female,1,Yes,Yes,21,West,86.0,No
C5243,Male,0,Yes,No,8,South,61.0,Yes
C5244,Male,0,Yes,,39,South,64.0,Yes
C5245,Male,0,No,Yes,37,North,74.0,No
C5246,Male,0,No,No,29,East,36.0,No
C5247,Male,0,No,No,35,North,51.0,No
C5248,Female,0,Yes,No,38,West,20.0,No
C5249,Female,0,No,No,35,South,56.0,No
C5250,Female,0,No,Yes,68,East,77.0,No
C5251,Female,0,Yes,,3,East,27.0,No
C5252,Male,0,Yes,Yes,12,East,57.0,Yes
C5253,Male,0,No,Yes,32,South,19.0,No
C5254,Male,1,No,No,47,South,62.0,No
C5255,Female,0,Yes,No,63,West,44.0,No
C5256,Male,0,No,No,26,North,70.0,No
C5257,Female,0,No,No,43,North,26.0,No
C5258,Male,0,No,Yes,44,East,18.0,No
C5259,Male,1,Yes,No,38,West,50.0,Yes
C5260,Female,0,,No,29,South,55.0,No
C5261,Male,0,Yes,Yes,55,East,74.0,Yes
C5262,Male,1,Yes,No,52,East,50.0,No
C5263,Female,0,No,No,19,North,65.0,No
C5264,Male,0,Yes,Yes,35,East,20.0,No
C5265,Female,0,Yes,No,48,West,49.0,No
C5266,Male,0,Yes,No,60,West,38.0,No
C5267,Male,0,Yes,Yes,31,North,85.0,No
C5268,Male,0,Yes,No,3,East,34.0,No
C5269,Male,0,Yes,No,35,South,59.0,Yes
C5270,Male,1,No,No,52,North,85.0,Yes
C5271,Male,0,Yes,No,71,East,29.0,Yes
C5272,Male,0,No,No,51,North,62.0,No
C5273,Male,0,Yes,No,56,South,53.0,No
C5274,Female,1,Yes,Yes,21,South,68.0,No
C5275,Female,0,No,No,1,South,24.0,No
C5276,Male,0,Yes,Yes,53,South,,No
C5277,Male,0,,No,6,South,65.0,No
C5278,Female,0,No,No,62,East,83.0,No
C5279,Male,1,Yes,Yes,47,North,50.0,No
C5280,Male,0,No,No,50,East,44.0,No
C5281,Female,0,Yes,No,31,West,64.0,No
C5282,Male,0,No,Yes,64,North,,No
C5283,Male,0,No,,29,East,,No
C5284,Female,0,No,No,15,East,36.0,No
C5285,Male,0,Yes,Yes,58,East,85.0,No
C5286,Male,0,Yes,No,23,South,27.0,Yes
C5287,Female,0,Yes,No,38,East,39.0,No
C5288,Male,0,Yes,No,41,North,83.0,No
C5289,Female,0,No,Yes,15,South,19.0,Yes
C5290,Male,0,No,No,3,East,35.0,Yes
C5291,Male,0,Yes,Yes,1,North,36.0,No
C5292,Female,0,No,No,11,East,47.0,No
C5293,Female,0,No,Yes,60,East,23.0,No
C5294,Male,0,No,No,65,West,44.0,Yes
C5295,Female,0,Yes,No,4,North,32.0,No
C5296,Female,1,Yes,No,25,West,48.0,No
C5297,Male,0,No,Yes,72,East,61.0,No
C5298,Male,0,No,Yes,43,South,27.0,No
C5299,Male,0,No,No,40,North,38.0,No
C5300,Female,0,No,Yes,44,East,64.0,Yes
C5301,Female,1,Yes,No,72,West,,Yes
