customerID,ContractType,MonthlyCharges,TotalCharges,PaymentMethod,InternetService
C3686,Month-to-month,29.9,391.58,Bank transfer,Fiber optic
C3419,Month-to-month,117.99,6024.48,Electronic check,DSL
C1741,Month-to-month,115.43,8204.44,Electronic check,Fiber optic
C4928,One year,126.82,,Bank transfer,DSL
C2130,Month-to-month,119.93,114.5,Credit card,Fiber optic
C3660,Month-to-month,126.85,7109.67,Credit card,DSL
C3059,One year,117.6,209.9,Electronic check,Fiber optic
C4558,One year,32.38,876.03,Credit card,None
C2382,Two year,68.15,4445.12,Credit card,Fiber optic
C4225,Month-to-month,28.38,817.43,Electronic check,Fiber optic
C4398,One year,79.98,2062.81,Credit card,Fiber optic
C2696,Month-to-month,78.27,2630.61,Credit card,DSL
C0496,Two year,121.44,7929.19,Electronic check,DSL
C1235,One year,126.67,6652.36,Credit card,None
C5193,One year,48.56,525.17,Electronic check,Fiber optic
C5272,Month-to-month,84.05,3383.41,Bank transfer,DSL
C2671,Two year,71.09,2440.19,Bank transfer,DSL
C0972,Two year,80.14,3184.63,Credit card,Fiber optic
C2802,Month-to-month,78.49,990.8,Bank transfer,None
C0717,One year,120.55,,Electronic check,Fiber optic
C0706,Two year,118.57,7098.99,Mailed check,DSL
C4402,Month-to-month,33.5,843.3,Mailed check,Fiber optic
C0530,One year,57.96,2812.48,Electronic check,DSL
C2727,One year,102.81,1469.4,Bank transfer,DSL
C4809,One year,95.24,2198.52,Electronic check,DSL
C0057,One year,89.43,2843.91,Electronic check,Fiber optic
C4255,Month-to-month,129.32,9026.93,Credit card,Fiber optic
C3179,Month-to-month,57.06,294.72,Electronic check,Fiber optic
C1737,Two year,76.68,706.6,Electronic check,Fiber optic
C2428,Two year,127.71,5477.07,Credit card,Fiber optic
C0454,One year,96.51,27.82,Bank transfer,None
C3526,Month-to-month,91.35,5607.49,Mailed check,DSL
C2406,One year,37.02,1282.04,Bank transfer,DSL
C5075,Month-to-month,47.13,3181.94,Mailed check,DSL
C4668,One year,61.52,1589.43,Bank transfer,DSL
C1689,One year,71.13,3449.49,Electronic check,DSL
C3777,Month-to-month,74.69,906.85,Bank transfer,None
C2455,Month-to-month,119.24,,Credit card,DSL
C3112,Two year,31.79,643.19,Electronic check,DSL
C2023,Two year,47.32,,Electronic check,Fiber optic
C4109,Month-to-month,35.8,,Bank transfer,DSL
C5191,Month-to-month,100.88,6403.8,Bank transfer,
C5377,Month-to-month,126.76,5040.74,Bank transfer,Fiber optic
C0517,Month-to-month,118.34,2151.63,Mailed check,None
C0626,Two year,99.56,1280.12,Electronic check,DSL
C1671,Month-to-month,22.37,383.6,Bank transfer,DSL
C1601,Two year,58.17,1179.52,Mailed check,Fiber optic
C3966,One year,115.0,9741.35,Electronic check,DSL
C2398,Month-to-month,91.84,2820.16,Electronic check,Fiber optic
C2807,One year,43.06,2240.62,Electronic check,DSL
C1260,One year,71.31,5209.59,Electronic check,
C4682,One year,29.67,657.21,Bank transfer,Fiber optic
C4328,Month-to-month,77.29,339.92,Bank transfer,DSL
C5442,Month-to-month,119.11,5641.31,Credit card,None
C3473,One year,24.26,1082.84,Electronic check,Fiber optic
C1279,Month-to-month,87.53,1727.06,Electronic check,Fiber optic
C3927,Two year,45.64,766.07,Credit card,Fiber optic
C0016,Month-to-month,128.94,,Credit card,Fiber optic
C1976,Month-to-month,27.16,540.18,Electronic check,Fiber optic
C2243,One year,87.9,5924.34,Electronic check,DSL
C1831,Month-to-month,48.2,2679.96,Credit card,DSL
C2741,Month-to-month,117.07,6257.07,Electronic check,DSL
C2616,Month-to-month,33.41,616.31,Bank transfer,DSL
C3259,Month-to-month,67.22,2126.45,Electronic check,None
C5450,Month-to-month,40.39,1321.81,Electronic check,None
C2216,One year,107.94,,Electronic check,DSL
C3784,One year,58.66,3686.75,Credit card,DSL
C4986,Month-to-month,40.54,573.77,Credit card,
C0568,One year,99.85,2308.92,Electronic check,Fiber optic
C4493,Two year,109.89,2475.33,Electronic check,Fiber optic
C3931,One year,70.86,2226.03,Bank transfer,Fiber optic
C2739,One year,61.67,,Electronic check,Fiber optic
C4675,Month-to-month,89.54,4240.52,Electronic check,Fiber optic
C5160,Month-to-month,91.65,6054.49,Electronic check,DSL
C0493,Month-to-month,92.68,3063.85,Electronic check,DSL
C3903,One year,50.33,3109.6,Credit card,DSL
C3054,One year,123.54,6021.79,Credit card,Fiber optic
C3871,Two year,43.48,,Electronic check,DSL
C1670,One year,61.16,1452.93,Electronic check,None
C3585,Month-to-month,51.21,2879.18,Electronic check,DSL
C4604,One year,122.42,4845.84,Electronic check,Fiber optic
C5210,Month-to-month,111.12,7721.21,Mailed check,DSL
C3420,Two year,109.24,26.61,Electronic check,None
C3016,Month-to-month,20.52,1105.29,Electronic check,DSL
C4395,Month-to-month,95.45,2595.93,Bank transfer,Fiber optic
C1561,Month-to-month,45.33,466.56,Bank transfer,None
C2152,Two year,126.45,2394.55,Bank transfer,DSL
C0389,One year,78.38,2434.83,Mailed check,Fiber optic
C0703,Month-to-month,82.12,2728.17,Electronic check,Fiber optic
C1665,Month-to-month,59.21,3809.95,Electronic check,Fiber optic
C2583,Month-to-month,79.04,3461.97,Electronic check,Fiber optic
C0975,Month-to-month,102.47,4247.1,Bank transfer,Fiber optic
C1552,Month-to-month,81.81,357.37,Bank transfer,DSL
C3650,One year,90.54,,Bank transfer,Fiber optic
C4633,One year,71.97,3770.6,Electronic check,Fiber optic
C1409,Two year,98.8,4216.28,Electronic check,Fiber optic
C0371,Month-to-month,118.95,1789.32,Credit card,None
C0602,Two year,25.62,327.69,Bank transfer,Fiber optic
C4503,Month-to-month,31.8,2121.87,Credit card,Fiber optic
C2421,Month-to-month,95.42,82.48,Electronic check,None
C5375,Month-to-month,61.55,938.18,Mailed check,Fiber optic
C2676,Two year,50.98,28.96,Electronic check,Fiber optic
C2486,Two year,39.65,716.23,Bank transfer,DSL
C3938,Two year,82.99,2347.65,Credit card,DSL
C4389,Month-to-month,58.23,3692.4,Credit card,Fiber optic
C1385,Two year,75.88,2140.83,Electronic check,None
C4725,One year,125.44,1464.88,Bank transfer,DSL
C3868,Month-to-month,103.41,5631.72,Electronic check,
C3160,Month-to-month,107.55,4063.22,Credit card,DSL
C2018,One year,33.66,1646.94,Electronic check,
C1240,Two year,55.75,1114.54,Electronic check,Fiber optic
C4007,Two year,31.69,1448.65,Mailed check,Fiber optic
C0534,Month-to-month,126.54,5364.57,Mailed check,DSL
C4238,Month-to-month,95.04,448.95,Electronic check,DSL
C3051,One year,22.12,1246.42,Electronic check,None
C2025,One year,72.31,5229.9,Electronic check,Fiber optic
C0964,Month-to-month,48.99,403.28,Credit card,DSL
C1392,One year,79.4,1430.93,Credit card,DSL
C2032,Month-to-month,39.65,6.3,Electronic check,DSL
C2934,Month-to-month,26.25,1626.28,Electronic check,Fiber optic
C0399,Month-to-month,55.55,375.86,Electronic check,Fiber optic
C3782,One year,52.51,2923.83,Electronic check,None
C1708,Month-to-month,98.87,5415.85,Mailed check,Fiber optic
C2150,Two year,72.2,820.28,Electronic check,Fiber optic
C4804,One year,52.05,4069.28,Bank transfer,Fiber optic
C4807,Two year,82.75,2934.31,Credit card,Fiber optic
C4794,Month-to-month,27.84,418.24,Credit card,Fiber optic
C4755,One year,92.86,3580.67,Electronic check,Fiber optic
C1818,Two year,36.2,1343.89,Bank transfer,DSL
C3000,Month-to-month,50.77,1749.87,Mailed check,DSL
C2563,Month-to-month,51.03,1075.06,Electronic check,None
C5145,One year,71.24,3880.67,Mailed check,Fiber optic
C3177,Month-to-month,124.85,5553.14,Electronic check,Fiber optic
C0294,Month-to-month,55.71,4378.1,Electronic check,None
C3374,Two year,50.95,1621.74,Credit card,Fiber optic
C3984,One year,38.57,338.11,Credit card,DSL
C0166,Month-to-month,63.12,2086.24,Electronic check,
C0999,Month-to-month,40.02,609.25,Electronic check,DSL
C3341,Month-to-month,35.15,,Mailed check,DSL
C0363,Month-to-month,114.31,7125.22,Electronic check,None
C0642,Month-to-month,25.79,50.54,Electronic check,Fiber optic
C5099,Month-to-month,98.19,3123.17,Electronic check,None
C5185,Month-to-month,42.28,,Credit card,Fiber optic
C3004,Two year,21.29,881.39,Mailed check,Fiber optic
C4448,Month-to-month,107.47,2603.18,Electronic check,None
C2339,Month-to-month,97.25,528.35,Electronic check,Fiber optic
C2055,One year,56.77,2705.7,Electronic check,DSL
C4217,Month-to-month,28.73,341.68,Credit card,Fiber optic
C4518,One year,59.67,2038.73,Credit card,DSL
C0181,One year,39.95,3474.69,Electronic check,DSL
C3450,Two year,122.58,4392.06,Electronic check,DSL
C4197,Month-to-month,78.26,2448.07,Electronic check,Fiber optic
C2930,Month-to-month,126.02,21.84,Electronic check,Fiber optic
C1206,Month-to-month,58.64,3021.35,Electronic check,DSL
C5090,Month-to-month,81.21,1435.17,Mailed check,Fiber optic
C2263,Two year,40.91,2410.68,Electronic check,Fiber optic
C0786,One year,108.93,2702.48,Credit card,DSL
C5296,Two year,24.52,3.69,Bank transfer,None
C1919,Month-to-month,96.52,5144.22,Mailed check,Fiber optic
C4239,Two year,63.08,62.43,Electronic check,Fiber optic
C5389,Month-to-month,83.63,1566.75,Electronic check,DSL
C4797,Two year,85.15,283.39,Electronic check,None
C1855,Month-to-month,98.19,4902.35,Credit card,None
C3039,One year,42.47,1364.16,Electronic check,
C0037,Month-to-month,78.45,4924.26,Credit card,None
C0009,Month-to-month,66.96,,Bank transfer,Fiber optic
C3583,One year,51.04,1535.29,Bank transfer,DSL
C4025,Two year,74.53,2586.92,Bank transfer,Fiber optic
C3579,One year,124.72,,Electronic check,Fiber optic
C0640,Month-to-month,124.38,8014.62,Electronic check,DSL
C0265,Month-to-month,50.67,600.11,Electronic check,DSL
C4086,Month-to-month,117.26,6029.02,Electronic check,Fiber optic
C1040,Two year,116.44,3929.28,Mailed check,Fiber optic
C0516,Month-to-month,47.45,1512.12,Credit card,None
C3096,Two year,85.88,83.84,Bank transfer,Fiber optic
C5014,One year,115.69,95.17,Bank transfer,Fiber optic
C2994,One year,76.65,1538.45,Bank transfer,Fiber optic
C3098,Two year,60.67,1630.13,Bank transfer,Fiber optic
C4927,One year,91.59,1730.01,Credit card,Fiber optic
C3031,Month-to-month,38.97,,Electronic check,Fiber optic
C0306,Month-to-month,37.79,1805.95,Bank transfer,None
C3063,Month-to-month,111.59,,Credit card,Fiber optic
C0298,Month-to-month,24.61,1339.81,Bank transfer,Fiber optic
C1227,Month-to-month,108.4,5712.58,Electronic check,None
C2615,One year,51.95,1514.91,Electronic check,None
C4952,Month-to-month,73.14,3424.63,Credit card,DSL
C4247,Two year,79.79,2663.42,Mailed check,Fiber optic
C2004,One year,104.38,3654.47,Credit card,None
C1050,Two year,117.22,8043.72,Credit card,None
C4732,Month-to-month,108.46,,Mailed check,DSL
C2353,One year,82.96,2858.94,Electronic check,Fiber optic
C5366,Two year,58.28,3441.0,Electronic check,DSL
C2265,Month-to-month,77.92,,Electronic check,Fiber optic
C3668,Two year,23.3,,Bank transfer,None
C2734,Month-to-month,46.95,1288.52,Electronic check,
C3290,Month-to-month,60.28,,Electronic check,Fiber optic
C5421,Month-to-month,55.17,,Bank transfer,None
C1422,Month-to-month,30.47,87.79,Electronic check,Fiber optic
C2749,Two year,25.58,1974.2,Credit card,DSL
C1986,Month-to-month,66.28,4199.01,Electronic check,Fiber optic
C1158,Month-to-month,28.23,1206.23,Mailed check,DSL
C1947,One year,51.48,2975.51,Credit card,Fiber optic
C1147,One year,72.23,3353.06,Credit card,DSL
C0832,Month-to-month,43.1,1876.63,Credit card,DSL
C2925,One year,28.75,22.48,Bank transfer,DSL
C3983,Month-to-month,67.53,1386.88,Electronic check,Fiber optic
C3992,One year,69.33,886.33,Credit card,None
C3398,Two year,120.72,964.37,Credit card,DSL
C5346,Month-to-month,34.06,1183.24,Electronic check,None
C2919,Month-to-month,87.65,2876.95,Bank transfer,Fiber optic
C4477,One year,55.17,1387.95,Bank transfer,None
C4502,Month-to-month,33.6,2666.0,Bank transfer,None
C0023,Month-to-month,63.25,4295.34,Electronic check,DSL
C1367,Month-to-month,67.07,2555.24,Credit card,Fiber optic
C3220,Month-to-month,59.99,1411.11,Mailed check,Fiber optic
C1761,Month-to-month,104.23,3140.62,Credit card,Fiber optic
C2462,Month-to-month,112.31,3634.37,Electronic check,Fiber optic
C3758,Month-to-month,36.36,2235.97,Mailed check,DSL
C2728,One year,38.47,2721.7,Electronic check,
C0667,Two year,66.33,541.3,Electronic check,DSL
C2624,Month-to-month,55.22,3115.26,Mailed check,Fiber optic
C2096,Month-to-month,110.15,4891.99,Credit card,Fiber optic
C1900,Month-to-month,129.65,7723.85,Credit card,Fiber optic
C1548,One year,39.92,,Electronic check,Fiber optic
C1851,Two year,103.88,813.77,Electronic check,Fiber optic
C2848,One year,86.8,441.33,Electronic check,None
C3120,Month-to-month,90.89,784.49,Credit card,Fiber optic
C3774,Two year,49.09,609.81,Electronic check,Fiber optic
C0639,One year,30.69,1212.02,Electronic check,DSL
C0050,Month-to-month,79.76,4399.34,Electronic check,Fiber optic
C0609,One year,87.49,4154.96,Bank transfer,None
C5072,Month-to-month,125.94,,Electronic check,DSL
C2960,Month-to-month,94.28,821.91,Mailed check,Fiber optic
C1070,Month-to-month,68.81,2565.74,Electronic check,Fiber optic
C1970,Month-to-month,129.34,4665.18,Credit card,Fiber optic
C4570,One year,61.06,2831.18,Bank transfer,Fiber optic
C0021,Two year,37.88,1235.61,Credit card,DSL
C1401,Month-to-month,87.98,7521.1,Electronic check,None
C2269,Month-to-month,49.29,757.78,Credit card,DSL
C4048,Month-to-month,121.44,5193.26,Electronic check,Fiber optic
C4823,Two year,67.07,2165.43,Credit card,DSL
C4629,Month-to-month,36.46,1741.68,Bank transfer,None
C1388,Two year,35.58,432.35,Electronic check,DSL
C4764,Two year,91.46,7568.26,Bank transfer,Fiber optic
C4615,One year,60.25,1825.18,Credit card,None
C1294,Month-to-month,60.01,3497.69,Electronic check,Fiber optic
C2823,Month-to-month,87.36,674.13,Electronic check,None
C3915,Month-to-month,44.37,76.84,Bank transfer,Fiber optic
C3757,Month-to-month,36.0,1978.15,Bank transfer,DSL
C4580,Two year,92.3,,Electronic check,Fiber optic
C0712,Month-to-month,20.58,318.35,Electronic check,DSL
C1108,Month-to-month,119.81,,Electronic check,DSL
C2205,Month-to-month,40.13,1721.94,Electronic check,Fiber optic
C1103,Two year,69.26,205.8,Electronic check,None
C2660,Month-to-month,43.26,1789.89,Mailed check,
C4149,One year,44.0,300.35,Electronic check,DSL
C4270,One year,111.85,902.04,Electronic check,None
C5162,One year,84.35,1516.6,Mailed check,Fiber optic
C1779,Two year,54.26,1679.32,Mailed check,Fiber optic
C4088,Month-to-month,47.62,219.98,Electronic check,None
C3645,Month-to-month,43.41,2099.91,Bank transfer,Fiber optic
C5051,One year,80.99,1456.61,Bank transfer,Fiber optic
C4288,Two year,100.39,6404.35,Electronic check,Fiber optic
C1549,Month-to-month,47.89,2144.53,Credit card,
C0141,Month-to-month,56.55,3974.84,Mailed check,Fiber optic
C3057,Month-to-month,99.24,1595.29,Electronic check,
C4791,Two year,101.1,2332.21,Electronic check,Fiber optic
C5061,Two year,42.81,1616.86,Credit card,DSL
C2295,Month-to-month,62.04,51.21,Credit card,DSL
C3884,Month-to-month,115.7,75.15,Credit card,Fiber optic
C2395,Month-to-month,101.42,1636.34,Electronic check,Fiber optic
C4406,One year,37.87,,Credit card,Fiber optic
C5203,Two year,62.46,1690.59,Credit card,Fiber optic
C0290,Two year,127.06,11153.45,Electronic check,None
C1405,One year,77.79,2074.19,Electronic check,Fiber optic
C4266,Month-to-month,99.13,1719.57,Bank transfer,DSL
C0109,Two year,30.12,2228.43,Bank transfer,DSL
C1030,Two year,111.58,923.02,Mailed check,
C5050,Month-to-month,86.53,7341.68,Electronic check,None
C3663,One year,39.32,,Bank transfer,Fiber optic
C5465,Month-to-month,61.82,607.29,Bank transfer,Fiber optic
C4321,One year,29.13,1299.82,Bank transfer,DSL
C3417,Two year,105.47,2167.0,Credit card,Fiber optic
C0852,Month-to-month,101.94,1195.03,Bank transfer,Fiber optic
C5223,One year,73.93,1242.54,Electronic check,Fiber optic
C1259,One year,69.72,,Credit card,Fiber optic
C5034,Two year,70.98,602.2,Electronic check,Fiber optic
C5010,Month-to-month,24.12,967.28,Electronic check,None
C2085,One year,60.51,1818.35,Bank transfer,None
C2412,Month-to-month,34.14,166.09,Bank transfer,DSL
C3515,Month-to-month,40.33,1851.46,Bank transfer,Fiber optic
C4139,Month-to-month,125.83,8750.9,Bank transfer,DSL
C1191,Month-to-month,48.8,1105.47,Electronic check,None
C5169,Two year,73.2,2091.79,Bank transfer,
C2514,Month-to-month,117.66,6006.44,Electronic check,Fiber optic
C3549,Month-to-month,65.48,,Mailed check,None
C1122,Month-to-month,78.15,5758.38,Bank transfer,Fiber optic
C4531,Month-to-month,38.57,38.18,Electronic check,Fiber optic
C4973,Month-to-month,51.36,3294.13,Credit card,Fiber optic
C2910,Two year,75.67,5815.56,Credit card,Fiber optic
C3943,One year,60.14,2053.37,Electronic check,None
C4737,Two year,24.21,1678.29,Electronic check,DSL
C3187,One year,64.09,2378.48,Electronic check,Fiber optic
C2566,One year,109.66,3987.6,Electronic check,Fiber optic
C3353,Two year,32.77,1516.67,Credit card,Fiber optic
C0588,Two year,22.06,1049.21,Bank transfer,DSL
C2987,Month-to-month,33.06,334.99,Electronic check,Fiber optic
C0506,Two year,95.56,7535.8,Mailed check,
C5435,Month-to-month,107.41,4434.9,Bank transfer,Fiber optic
C2316,Month-to-month,25.36,831.95,Credit card,Fiber optic
C0799,One year,117.63,5983.05,Bank transfer,Fiber optic
C1684,Month-to-month,89.01,,Bank transfer,Fiber optic
C1250,Month-to-month,76.99,3121.4,Bank transfer,Fiber optic
C3834,Two year,47.9,4338.47,Electronic check,Fiber optic
C0883,Month-to-month,60.89,2307.59,Electronic check,None
C3197,Month-to-month,124.17,2735.73,Mailed check,Fiber optic
C2178,Two year,120.27,,Electronic check,DSL
C3926,Month-to-month,88.8,2562.39,Bank transfer,Fiber optic
C2645,Month-to-month,83.68,984.58,Electronic check,Fiber optic
C1879,Two year,43.16,2931.61,Mailed check,DSL
C3867,Two year,124.86,4948.1,Bank transfer,None
C1157,Month-to-month,103.09,1166.96,Credit card,DSL
C5119,Month-to-month,62.05,1674.7,Bank transfer,DSL
C0052,Two year,109.74,3142.2,Credit card,DSL
C0103,Month-to-month,43.31,,Bank transfer,None
C5336,One year,43.46,1837.7,Electronic check,Fiber optic
C2667,Month-to-month,107.01,5515.65,Bank transfer,DSL
C4496,One year,81.52,3398.72,Electronic check,Fiber optic
C2039,Month-to-month,81.14,3799.89,Electronic check,DSL
C3478,One year,83.1,5057.93,Mailed check,DSL
C1662,Month-to-month,33.84,402.05,Credit card,None
C4487,Month-to-month,58.45,116.33,Mailed check,Fiber optic
C0321,Month-to-month,83.04,,Electronic check,None
C2487,Month-to-month,47.23,3186.51,Bank transfer,DSL
C1340,Two year,75.44,1469.37,Electronic check,
C0957,Two year,81.27,3989.23,Credit card,DSL
C0098,One year,123.71,5654.27,Credit card,Fiber optic
C0777,One year,47.04,39.43,Credit card,Fiber optic
C1462,Month-to-month,68.33,3763.2,Electronic check,DSL
C2651,Month-to-month,127.97,3223.76,Electronic check,Fiber optic
C1835,Month-to-month,40.55,524.56,Credit card,Fiber optic
C1526,One year,105.8,4134.43,Credit card,Fiber optic
C4866,Month-to-month,39.49,1725.25,Electronic check,DSL
C2555,Two year,113.51,7381.79,Electronic check,DSL
C2836,One year,73.68,,Electronic check,Fiber optic
C3734,Two year,126.94,6627.61,Electronic check,Fiber optic
C2909,Month-to-month,38.71,1239.3,Bank transfer,Fiber optic
C4229,One year,95.67,,Credit card,DSL
C0275,Month-to-month,96.48,7457.24,Electronic check,DSL
C4292,One year,99.08,3055.78,Credit card,None
